歌曲id,歌曲频率,歌曲名字,歌手id
26390073,27.0,La La La,40648
28726587,103.0,Elastic Heart,74625
573581511,26.0,tonight,12598596
33538373,13.0,Disfigured,1053202
1387540281,8.0,Safe with You,1132286
5051337,38.0,City Girl,37716
28043448,136.0,Say Something,843001
2309552,15.0,Fighter,50892
27804069,25.0,We Remain,50892
18785752,22.0,More Than This,99389
27163131,144.0,Just Like Honey,102003
1079217,8.0,The Thrill Is Gone,29326
29732652,24.0,I'm Not Yours,7219
1403597982,12.0,I Wish I Never Met You,1050128
1314353013,15.0,Let's Fall in Love for the Night,12676847
464035867,21.0,This Is the Age,12098162
562759025,9.0,There Is a Glace over My Eyes,511688
28531849,29.0,Stay With Me,740216
1377261977,7.0,I Still Do,12033046
1302091180,22.0,Promises,29968
1449991947,11.0,Rain On Me,64147
28279269,3.0,Condensedindents,100163
28569859,12.0,My Lover Lies Under,30422
299601,56.0,笑忘书,9621
472050284,18.0,Gravity,1055019
1341210106,10.0,Slow Fade,1064055
1382720616,4.0,Blinded By The Night,78051
542690276,25.0,GOOD NIGHT,12493781
1452233312,4.0,欢迎光临,1132392
425298950,9.0,Starin' Through My Rear View,12095235
28837115,170.0,Where'd You Go (Remix),35334
511391907,27.0,PUMA,12276375
1410647903,4.0,带我去找夜生活,12676697
31877243,692.0,笑忘书 (Live),4292
429528027,12.0,Say You Won't Let Go,673004
27514156,19.0,Annabel,93193
17822688,32.0,Whatever,98110
26607463,99.0,Foreign Time,791285
27560012,36.0,When I Was Your Man (Female Version When You Were My Man),69270
1351832505,8.0,No New Friends,575566
1407408448,7.0,让一让,12023517
1325896303,7.0,My Man,784257
446508648,9.0,Take Me,12213223
1368754688,4.0,爱人错过,12676697
1442773498,6.0,说我爱你的一百种方式,35037364
1447653309,5.0,Death by Rock and Roll,102738
19304285,8.0,Bedroom Shadows,79164
1362825341,9.0,Hold Me While You Wait,12474140
27867449,15.0,倾城 (Live),2116
1334774209,14.0,Fire On Fire,740216
4279591,37.0,18 And Life,99997
27317272,17.0,Heart of Gold,40426
1355896807,5.0,风的颜色,12276375
528326686,88.0,I don't wanna see u anymore,12276375
1420911850,4.0,Balloons,14658311
1446764662,4.0,Stuck with U,48161
26473418,13.0,Forever Young,29323
509726986,34.0,Jasmine,12121368
423118313,18.0,Extreme Ways (Jason Bourne),38857
521558426,7.0,Nothing Else Matters,38851
1695819,12.0,Fade To Black,38851
210674,34.0,喜欢你,7439
570293603,6.0,Bodysurfing,14162318
19292852,50.0,Enchanted,44266
29750099,793.0,平凡之路(电影版),4721
165340,59.0,有点甜,5538
254589,116.0,很爱很爱你,8326
157263,39.0,夏夜晚风,222871
569200213,97.0,消愁,12138269
18212753,11.0,Amado Mio,70833
3883307,27.0,Wake Up,85525
865546546,3.0,Cuando Suba La Marea,85587
1394369908,8.0,钢铁洪流进行曲,0
414980424,12.0,"I'm sorry,I'm trying.",12024062
1299557522,5.0,"im sorry, im trying",27889650
1338962014,14.0,Dancing With A Stranger,740216
1441233819,3.0,是首情歌 (Live),4592
1333393503,8.0,Seventeen,77767
1384718319,10.0,Wishin' And Hopin',53268
27696115,137.0,Alone Again (Naturally),34023
28670828,5.0,The Origin of Love,961091
33312613,9.0,I Ran,85634
26726145,142.0,Take On Me,85546
536629601,11.0,Love You So Bad,55678
1417809395,7.0,I'm Coming Clean,55678
1417468057,6.0,Every Feeling,55678
1382781417,11.0,Paper Rings,44266
374910,72.0,他夏了夏天,12707
1296833312,37.0,想你想你想我,12464053
299116,57.0,约定,9621
26207292,43.0,致青春,9621
210837,103.0,恰似你的温柔,7220
29599247,11.0,Bailando (Spanish Version),32662
18499906,6.0,Ulysse,42392
30512400,17.0,Love Will Set You Free,727007
1403215687,7.0,想见你想见你想见你,11109
299445,124.0,流年,9621
1397433266,4.0,My Life Is Going On,15185324
233974,101.0,我的秘密,7763
528272310,6.0,Rich &amp; Famous,13024628
1307761208,5.0,Edge of the Bar,50940
1433934516,11.0,Future Nostalgia,1135086
1386012293,11.0,hot girl bummer,1060215
2080326,20.0,Nothing's Gonna Change My Love For You,45839
1297658186,4.0,"My Life Is Going on / La Casa De Papel (Manimal, Monkeyz (BR) &amp; Thiago Matthias Remix)",438309
19292982,49.0,Fearless,44266
17346970,70.0,See You When You're 40,53235
17346976,71.0,See the Sun,53235
17346996,44.0,Don't Think Of Me,53235
27968016,23.0,Sand in My Shoes,53235
2416334,8.0,I'm No Angel,53235
17348077,14.0,White Flag,53235
254265,129.0,宁夏,8325
1372350500,15.0,That's Us,14470054
26069686,151.0,We Are Young,92453
525063410,15.0,Thunder / Young Dumb &amp; Broke (Medley),94779
1220315,11.0,Salut D'amour,31212
492053,90.0,ありがとう,15122
29932432,677.0,老男孩 (live),12081
1387574419,6.0,Circles,1057092
1378762448,8.0,These Are The Times,780003
1378371937,6.0,I Won't Lie,1137467
1377466954,8.0,Cooler Than Me,487609
1383691441,4.0,tired,12468266
1421441023,8.0,"always, i'll care",12096183
16371671,31.0,The Phantom Of the Opera,27622
299640,252.0,开到荼蘼,9621
481691621,40.0,Walls Could Talk,964321
28196003,38.0,조금 이따 샤워해,869001
1421433638,2.0,About Love (From The Netflix Film “To All The Boys: P.S. I Still Love You”),68932
557158189,15.0,뒤집어버려,124542
36308357,22.0,먼 길,932042
3950552,55.0,I Want It That Way,88148
556203261,25.0,Genius,575566
436487129,40.0,Move Your Body (Alan Walker Remix),74625
1416378346,7.0,아무노래,160347
1418953604,6.0,Physical,1135086
478920958,32.0,Bad Liar,140196
21253903,32.0,Goodnight Goodnight,96266
21157332,18.0,One Day,38945
1417907835,7.0,The Storm,1019952
27646851,22.0,Best Day Of My Life,762135
4078631,27.0,The Last Waltz,92879
1380834060,17.0,Last Call,12244027
1347133940,8.0,Leyla,12007184
1380001880,12.0,Takeaway,893484
1402415971,9.0,Love Me Wrong,973030
563733742,4.0,Trampoline,12086115
1386988681,6.0,Isolate,29722383
1386693749,6.0,Dance Monkey,32152093
571948387,5.0,Heartbreak Hotel,12446102
1393322727,4.0,Trampoline,12086115
1322338593,9.0,Mountains,575566
31789002,18.0,Renegades,780159
1325349670,164.0,Let Me Down Slowly,1028104
461544314,11.0,Bad Things,37962
28068737,35.0,걱정말아요 그대,128245
424474255,5.0,혜화동,126606
26496640,8.0,소녀,124127
385965,123.0,知足,13193
16840371,5.0,Spicks And Specks,88158
1368753797,11.0,法兰西多士,12676697
1421443440,16.0,Intentions,35531
157276,43.0,Last Dance,222871
22842399,14.0,행복을 찾아서,127089
1365875261,6.0,Nightmare,964321
1419789491,3.0,Only The Young (Featured in Miss Americana),44266
30590808,139.0,Ironic,46498
2202486,16.0,Heaven Is A Place On Earth,48550
1393547995,3.0,Good Thing,46376
344156,56.0,Little Monkey Rides on the Little Donkey,11074
1411749457,13.0,Unsaid,1054159
298317,31.0,屋顶,9612
209936,42.0,倒带,7219
65533,75.0,红玫瑰,2116
1407880135,4.0,木兰星,28864728
22842402,10.0,나란 놈은 답은 너다,127089
22842409,7.0,나란 놈은 답은 너다 Prologue,127089
431610014,70.0,Starboy,185858
1407950282,10.0,Finally // beautiful stranger,964321
440411812,4.0,Shallow,12175244
28747426,159.0,No One Else Like You,196215
4128805,34.0,It's Time,94779
28935215,157.0,Fallen,94779
480409512,71.0,To Be Human,74625
1370901308,3.0,Yes &amp; No,1050511
1378371552,7.0,Why Do You Love Me,12335330
1501606,19.0,"Suite No. 1, BWV 1007, In G:Prelude",35415
1364343491,14.0,Dance Monkey,32152093
1363948882,19.0,世间美好与你环环相扣,31876221
1405278578,6.0,Tastes Like Karma,69270
28642394,33.0,Main Titles,41992
30621332,78.0,I’m So Sorry,94779
1392089153,11.0,Memories,96266
476428197,17.0,Mood,12049240
544199008,354.0,Done for Me (feat. Kehlani),90331
21253900,33.0,Won't Go Home Without You,96266
1299557877,25.0,Thunderclouds,575566
1365864094,5.0,Ride Or Die,1050511
28726581,33.0,Big Girls Cry,74625
574922126,12.0,Connection,98105
18938446,19.0,Up Up &amp; Away,37535
22605222,35.0,Creep,99384
428642533,27.0,The Greatest,74625
19945726,42.0,Radioactive,94779
471754946,21.0,Dark Side,198937
1394494933,9.0,"10,000 Hours",865061
28524618,91.0,Rude,896389
26511658,12.0,Ship In The Sand,96810
504265014,52.0,Dusk Till Dawn,1108049
1386302791,15.0,Next Level,33141140
1311696836,8.0,Faking It,12646102
1378503720,8.0,at least i look cool,12646102
558553419,7.0,Messy,1124598
1323832567,13.0,Older,12646102
1374329431,8.0,Dancing With Your Ghost,12646102
32785010,116.0,DAYS and MOONS,56665
4340760,30.0,If You Want Me,34134
18449193,13.0,Say Hello,41926
1309394162,14.0,再见青春,1054159
3406918,56.0,Titanium,31211
1352209679,8.0,We all lie（韩剧《天空之城》OST）（翻自 하진） ,12084352
1345525609,7.0,The Hard Way,63943
553915665,3.0,Flames (Extended),31211
38679619,12.0,Pride,762135
25698047,297.0,亲密爱人,9604
1396163566,9.0,Tequila Sunrise (feat. AUGUST 08 &amp; GoldLink),15022053
276202,16.0,亲密爱人(Live),8918
1402845091,2.0,你想去哪里我都陪你 (Jerry Sprunger Remix),1132392
27937466,170.0,忽然之间,8926
19292987,123.0,You Belong With Me,44266
25657280,104.0,The Lazy Song,178059
3949444,18.0,Boom Boom Pow (Clean),88146
21253966,39.0,Moves Like Jagger,96266
3949384,25.0,I Gotta Feeling,88146
17112299,48.0,Call Me Maybe,50934
1413988070,22.0,Yummy,35531
521418195,7.0,Main Kaun Hoon,12902072
27252965,5.0,Twelve Thirty (Young Girls Are Coming to the Canyon),1025003
1380080238,6.0,The Circle Game,48573
167880,50.0,像风一样自由,5770
1411718813,4.0,我是一只鱼,11074
545756889,17.0,White Flag,198937
471411253,11.0,Legend,212904
1320591862,10.0,The Fear,212904
574929790,4.0,Glory,212904
473333614,19.0,Not While I'm Around,83528
30053540,6.0,Nemesis,844013
32013022,11.0,Creep,770075
19292799,56.0,State Of Grace,44266
3950292,8.0,Rock 'n' Roll Suicide,88151
307679,31.0,突然想起你,9945
1408941731,5.0,R&amp;B All Night,27868624
441437222,23.0,嘉 禾 天 橙 国 际 大 影 院,768266
375168,133.0,无与伦比的美丽,12707
545176419,10.0,some（Cover 昭宥/郑基高）,12281458
1333026147,19.0,Tell Me It's Over,46490
16432077,23.0,Alice,46490
16432073,18.0,My Happy Ending,46490
1345983810,14.0,Birdie,46490
536099159,15.0,잘가라,125394
29715876,31.0,산다는 건 (Cheer Up),125394
29771146,37.0,The Nights,45236
1368754724,4.0,从没去过巴塞隆纳,12676697
29027341,16.0,Aurora Borealis,37088
469243036,12.0,Walk Away,1146024
2417029,13.0,Numb Encore,53243
27907490,54.0,Beautiful Pain,32665
460043746,92.0,Good Goodbye,95439
26545233,150.0,Yesterday,1047353
34880033,76.0,Infinity,98351
32752239,19.0,Welcome,33358
28717724,11.0,Nobody Praying For Me,100017
505449407,18.0,Friendships (Original Mix),12634325
518895654,374.0,Home,40329
1383639,16.0,And The Winner Is,33899
64293,66.0,苦瓜,2116
484732973,18.0,No Fear In My Heart,4721
412902104,15.0,Wherever I Go,98105
4278232,405.0,Nocturne,200829
29343743,29.0,Title,69173
1347650968,7.0,Sweet Little Lies,12809019
1340603049,39.0,Avicii True Stories True Fans 100% bootleg,15127401
1351664230,7.0,I See You,1038292
2530213,404.0,Only Time,55520
1788707,8.0,Week end à Rome,40433
1404259877,16.0,Daddy,89365
1382781444,14.0,London Boy,44266
1404511139,9.0,Love poem,160947
1404511131,11.0,Blueming,160947
2309191,95.0,I Surrender,50893
19615186,18.0,The Power of Love,50893
33894142,7.0,成都Rappers,1132392
1403250178,4.0,Lover (Remix),44266
29567193,43.0,我们的时光,6731
4172700,104.0,Payphone,96266
1383211741,5.0,爱你3000 (Live),4723
108475,30.0,再回首,3683
28111814,56.0,Summer Wine,66212
26407811,12.0,Ça Ira,36858
2539225,4.0,You Smile,55588
29023211,21.0,Must Be Something,78212
36607903,12.0,Toi + moi,1181340
4254253,35.0,Mustang cabriolet,99017
456175020,23.0,Scared To Be Lonely,780003
418603673,13.0,Roses,43722
409931456,10.0,Up&amp;Up (Radio Edit),89365
481537723,48.0,Homesick,1135086
21014930,21.0,Tu N'As Pas Cherché...,64252
28381739,145.0,So wie Ich,71558
540108812,61.0,安河桥（Cover 宋冬野）,12461597
1400554329,23.0,Everyday Life,89365
17863892,23.0,Hero,92752
574923428,97.0,Idaho,93185
490195151,42.0,耍没耍过的,1211046
29747524,44.0,Love You Like a Love Song,140196
1398633928,12.0,Lose You To Love Me,140196
1398695168,21.0,Orphans,89365
1398695169,16.0,Arabesque,89365
5103312,151.0,Empire State Of Mind,35334
31108481,472.0,Tears,125930
474581010,40.0,BOOM,688047
1392728804,4.0,Raise your voice,123748
1392729442,4.0,이제 나와라 고백,1021274
1392728803,5.0,봉주르 하이,1063222
1392729441,4.0,PARTY,1022077
1392728802,4.0,HOLLYWOOD,1021274
41632414,12.0,Blood Red Balloon,66407
573583330,20.0,너 없인 안 된다,126454
505851663,23.0,Best Friend,12009099
1391396788,10.0,너 없인 안 된다 (Live),1021274
36921098,16.0,I Know What You Did Last Summer,956238
30841928,13.0,Jour 1,1050778
29922138,8.0,Feuille d'automne,199144
5356384,11.0,어른아이,125886
34923247,10.0,Effortlessly You,806048
5190225,160.0,Where Is the Love?,35331
20200923,23.0,Secrets,98105
4102785,20.0,Mad About You (Orchestra Version),93778
1384527426,6.0,不得不爱,31668975
519338231,20.0,You Are The Reason,12008165
1396162013,9.0,I Love You 3000 II,15022053
461887502,9.0,We Could Fly,1050195
5044717,37.0,The Story,69320
1386300635,15.0,Time In A Bottle,12502135
1393582912,4.0,"How can I love the heartbreak,you're the one I luv（翻自 群星） ",12288086
30841076,35.0,I Really Like You,50934
34077709,26.0,In the Night,185858
1390625483,22.0,Don't Call Me Angel (Charlie's Angels),48161
1299871688,4.0,Rebels,12925126
1215494,30.0,Free Loop - Album Version,31187
549800595,8.0,I Said Hi,864087
460043710,49.0,Supermarket Flowers,33184
21253949,34.0,She Will Be Loved,96266
439037325,7.0,Someone to Stay,844692
470547416,19.0,Carry You,904041
432848329,12.0,All In My Mind (Live),12023212
5039560,331.0,Down,12869734
516587855,11.0,Lost Without You,12408238
1423294,71.0,Smiling Down On Me,34435
472137696,17.0,再谈记忆,900021
17177367,46.0,The Scientist,89365
417908611,12.0,1000x,839948
470601889,35.0,Sign of the Times,12355573
400876480,21.0,Me And My Guitar,956357
400162399,9.0,Diet Mountain Dew (1st Demo),66212
33522511,32.0,I Want You To Know (Hella x Pegato Remix) ,1115041
26192896,24.0,Come &amp; Get It,140196
516746173,394.0,Lady Lady Lady,33927
516746181,377.0,Love My Way,78643
516746178,322.0,È la vita,398107
516358165,381.0,Visions of Gideon,42955
167897,51.0,执着,5770
5145734,212.0,Everytime,48432
35331619,4.0,The Stone,35399
168087,37.0,完美生活,5770
168089,34.0,时光,5770
168053,33.0,故乡,5770
473121040,14.0,Believe,35531
490595927,21.0,不用去猜,784257
37906426,7.0,Please Don't Have Somebody Else,896584
18638050,26.0,Eenie Meenie,35531
420922950,48.0,Let Me Love You,296416
381825,18.0,公路之歌,12971
1343458283,10.0,We Are Never Ever Getting Back Together,44266
1364409307,10.0,Get out of My Head,30956100
37653106,10.0,Why We Try,39744
347758,45.0,大地,11127
5148849,145.0,Take a bow,72724
516076896,46.0,纸短情长 (完整版),1021160
1382572453,11.0,I Forgot That You Existed,44266
28381442,20.0,Cold,904041
22842430,11.0,Carousel,127089
22842443,8.0,Ballerino,127089
22842404,13.0,TV를 껐네...,127089
1337478018,18.0,我爱重庆,12184254
1382781100,14.0,The Man,44266
18794244,31.0,Price Tag,62662
27203936,140.0,YMCA,83529
1382781399,11.0,Miss Americana &amp; The Heartbreak Prince,44266
520458061,24.0,Deja-Vu,858362
190072,24.0,黄昏,6652
400342585,9.0,Over And Over Again,48161
1382576173,11.0,Cruel Summer,44266
1383954630,14.0,Hey KONG,12788674
1382778514,19.0,Lover,44266
1382778829,11.0,The Archer,44266
413834401,61.0,Too Close,106626
1315440917,224.0,I'll Never Love Again (Extended Version),64147
28208046,52.0,Say Something,843001
468490637,7.0,Say You Won't Let Go,37962
29394065,20.0,Couch Potato,896137
1323911406,16.0,Someone You Loved,12474140
285102,91.0,Drenched(Demo Version),9178
25713016,30.0,Jar Of Love,9178
33190483,103.0,lifter,34435
28381439,21.0,From Gold,904041
411349430,26.0,Not Today,94779
549941993,8.0,Lash Out,12202371
1313102152,10.0,Paris In The Rain (HYE SUNG Remix),12311110
1339216146,19.0,i'm so tired...,1057226
1337981999,9.0,Fiction,12244027
445867332,39.0,Another Day Of Sun (From &quot;La La Land&quot; Soundtrack),0
36492681,18.0,Lil Mama,1081794
1378085345,7.0,哪吒,1211046
1373168742,13.0,Señorita,956238
1356795124,14.0,Old Town Road (Remix),31646483
27534148,145.0,When The Darkness Comes,50890
16426516,14.0,Ashes And Wine,46493
412187944,17.0,No,69270
1368707835,3.0,Could I Love You Any More,30726931
21687094,22.0,Never Had A Dream Come True,74644
5054921,39.0,She,32683
5054922,39.0,Ain't No Sunshine,29368
1377450530,11.0,bad guy - with Justin Bieber,11972054
1305365008,6.0,带我到山顶,28900377
415793855,5.0,하루하루 (Live),126339
25707139,808.0,一生所爱,3697
185726,48.0,再见,6453
28729445,142.0,Summer (Klaas Remix),205939
409916287,7.0,Magnetised,711016
543987451,21.0,Way Back,747030
469410422,6.0,"oh, i forget",12356325
28464997,15.0,Lock Me Up,44403
27108551,143.0,Walkin' On The Sun,74699
37820801,19.0,La Vie En Rose,975673
465675773,33.0,Don't Wanna Know/We Don't Talk Anymore,43722
36199466,12.0,Locked Away,37962
35407429,5.0,Right Here Waiting,37962
468490460,14.0,Let Me Love You,28690
487587444,20.0,Attention,37962
1304784153,14.0,Half As Good As You,711016
28952196,143.0,Everything I Do I Do It for You,29319
406737251,13.0,全世界的人都知道,203250
4875074,694.0,Say U Love Me,12438
4875079,689.0,靠近一点点,8677
4875080,703.0,能不能,28085561
4875075,710.0,遇到,203162
1362857141,7.0,If I Can't Have You,956238
32548565,37.0,Promiseland (Bonus Track),38849
418316718,9.0,Hard Love,1149058
28784206,26.0,DAY LOVE NIGHT,208391
2872228,12.0,I Don't Know You,62899
30569233,15.0,Falling,62899
19039391,3.0,Show Me Love (Guy Sigsworth Album Version),62899
2872271,21.0,So:Lo,62899
28850212,99.0,Bang Bang,62662
1359099257,2.0,Crush On You (Remix),1132392
1347297663,13.0,Diamond,12002201
1355147933,29.0,bad guy,11972054
27268032,24.0,"Gone, Gone, Gone",41847
17996972,33.0,Summertrain,34327
515549314,10.0,All About You,12046301
26348100,3.0,我们的天空,3337
484700238,15.0,Liability,784001
4151883,53.0,Powerless,95439
16686600,22.0,Leave Out All The Rest (Single Version),95439
509574399,14.0,追光者 无rap（Cover 岑宁儿）,12319383
1371516984,14.0,You Need To Calm Down,44266
27598993,35.0,Sun Song,64179
21034540,16.0,Galaxies,64179
3026472,87.0,Burning,66346
534228243,5.0,More,12073849
36343514,10.0,Love Song,66380
28358233,137.0,"53º 40,6 N 008º 06,3 E",101953
18733269,67.0,Over And Over,72720
512648075,18.0,Si t'étais là,1050778
316397,40.0,偷生,10204
187672,41.0,烦恼歌,6460
1366846011,9.0,Sad Forever,1057226
1368725399,15.0,Never Really Over,62888
5038797,37.0,Somebody,50811
19292803,57.0,All Too Well,44266
21948077,25.0,Communication,101990
26217171,251.0,有可能的夜晚,10750
554146664,7.0,Put It On Me,12191157
